"","SMILES","InChI","EndPt","ReadyBiodeg","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"11","O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3","XZZNDPSIHUTMOC-UHFFFAOYSA-N","RB",1,13.0547335600907,-3.8850462962963,13.0547335600907,0.405273683547493,0.574213568516586,326.288,311.168,326.07079559,116,0,0.646578428709929,-0.385930559336705,0.646578428709929,0.385930559336705,0.478260869565217,0.739130434782609,1,1.86868354199619,667.717752342172,15.9599728689267,12.2404607951998,13.1348879861997,11.2348947859546,7.07471998660489,8.53531347328533,4.66023246300797,6.10238221151305,2.88125345815159,4.1845293834352,1.88725990335202,3.1388083431386,-2.71,233690.158823908,15.1958978460245,7.03333157381147,4.3787311203092,134.435837894621,13.5712414851355,17.2485354998517,0,0,0,7.82269712313217,0,0,4.56504828493133,0,54.5973036161545,36.3982024107697,0,0,18.1362897700668,7.82269712313217,0,0,0,0,0,90.9955060269242,0,17.2485354998517,13.5712414851355,0,17.2485354998517,7.82269712313217,0,4.56504828493133,0,0,90.9955060269242,0,0,0,44.76,7.82269712313217,4.56504828493133,0,0,17.2485354998517,0,0,72.7964048215393,18.1991012053848,0,13.5712414851355,0,0,0,0,0,0,0,0,29.6175736961451,23.6879818594104,0,23,0,4,0,0,0,3,0,3,4,0,5,6,0,0,0,3,5.3315,88.8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2","DTGKSKDOIYIVQL-WEDXCCLWSA-N","RB",1,9.81423611111111,-0.0312500000000002,9.81423611111111,0.0312500000000002,0.566799579964995,154.253,136.109,154.135765196,64,0,0.0601383993146425,-0.392529589408008,0.392529589408008,0.0601383993146425,1.27272727272727,1.90909090909091,2.09090909090909,2.39625497914182,185.311798612845,8.27602088193889,7.72323447743885,7.72323447743885,4.98299880036411,4.66384742092165,4.66384742092165,5.12625336549067,5.12625336549067,4.74795729949293,4.74795729949293,3.16151294471937,3.16151294471937,-0.04,358.404621743099,7.6009324280489,1.82008973836024,0.658390521402961,68.8063015025366,5.10652739484071,0,0,0,0,0,0,0,0,0,20.7712115990719,36.010351853733,0,6.1039663877483,5.10652739484071,0,0,0,16.747886984955,46.1376428555982,0,0,0,0,0,0,0,0,11.210493782589,0,16.747886984955,40.0336764678499,0,0,0,0,20.23,0,5.10652739484071,0,11.5189568571451,5.41499046939678,12.3387276690874,12.841643245852,0,0,20.7712115990719,0,0,0,0,0,0,0,0,0,0,21.6666666666667,1,11,1,1,2,0,2,0,0,0,1,1,1,0,2,0,2,2,2.1935,45.2358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","[nH]1ccc2ccccc12","SIKJAQJRHWYJAI-UHFFFAOYSA-N","RB",1,3.11953703703704,1.20601851851852,3.11953703703704,1.20601851851852,0.543915590869473,117.151,110.095,117.057849224,44,0,0.0453393472977115,-0.361176291289102,0.361176291289102,0.0453393472977115,1,1.88888888888889,2.77777777777778,2.9546597902851,278.545421220747,6.10444800668509,4.96410161513775,4.96410161513775,4.46632649518879,2.98803387171259,2.98803387171259,2.06492134928012,2.06492134928012,1.46251764151697,1.46251764151697,0.995014113213578,0.995014113213578,-1.24,254.268989977729,4.62111632367966,1.62172428154935,0.616663402818934,53.3222280722465,4.98397852094721,0,0,0,0,0,0,0,0,0,18.1991012053848,17.518958351388,11.7135442892293,0,0,10.9029249320811,0,4.98397852094721,0,0,0,36.5286789139211,0,0,0,0,0,0,4.98397852094721,0,0,0,36.5286789139211,0,10.9029249320811,0,15.79,0,0,0,0,0,0,10.9029249320811,0,18.3295777085363,23.183079726332,0,0,0,0,0,0,0,0,0,0,17.8333333333333,0,9,1,1,0,0,0,1,1,2,0,1,1,0,0,0,0,2,2.1679,38.2987,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","O=[S]1(=O)CCCO1","FSSPGSAQUIYDCN-UHFFFAOYSA-N","RB",1,10.2083333333333,-3.0462962962963,10.2083333333333,0.201388888888889,0.415503947197614,122.145,116.097,122.003765052,42,0,0.266896789548222,-0.270071923095254,0.270071923095254,0.266896789548222,1.42857142857143,2.14285714285714,2.28571428571429,2.76202046783042,133.562954960933,5.32842712474619,3.75431350541509,4.57081008634282,3.20710678118655,2.07735026918963,3.65470053837925,1.4373303470801,3.19663596958989,0.801566846126417,2.11602540378444,0.48052033743613,1.44156101230839,-0.0900000000000001,42.3366927298978,5.05471780028944,1.45078533237075,1.13811353338851,42.411251590445,0,0,0,0,10.1181268590336,0,4.18308543264971,0,8.41779698432894,0,0,6.42082162292601,0,12.3597355712597,12.6008824169786,10.1181268590336,0,0,0,6.42082162292601,12.3597355712597,0,0,0,0,0,0,0,20.7775325555886,14.3012122916833,0,6.42082162292601,0,0,0,0,43.37,10.1181268590336,8.41779698432894,0,5.75285360674679,13.0277035874389,0,0,0,0,4.18308543264971,0,0,-3.0462962962963,0,0,0,0,0,0,24.7291666666667,1.2337962962963,1,7,0,3,0,1,1,0,0,0,3,0,4,0,0,1,1,1,-0.2635,24.3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","C[N+](C)(C)O[P]([O-])(=O)O[P](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=CC(=NC2=O)N","OPDHNBAEGPICKZ-QCNRFFRDSA-N","RB",1,11.876532465884,-5.22958401353197,11.876532465884,0.0734470881469367,0.182291926856978,460.273,438.097,460.076030784,166,0,0.478418827450239,-0.751999494312163,0.751999494312163,0.478418827450239,1.3448275862069,1.96551724137931,2.51724137931034,2.03831998248249,887.332816863922,22.1983061338198,15.5922537532245,17.3811081352243,13.1015727296386,7.9889859190235,10.9450245207143,6.85273187862144,9.75896608435282,3.41296607562806,6.20367581786991,2.34871625930703,4.60281031664969,-1.22,889963.488550196,24.0531415772574,8.49229011201597,6.63595438733158,164.149970058724,30.4704084261486,24.1297619410799,6.22790117073487,0,0,21.3351376444678,13.6558950944345,13.6702168386267,9.6303173727567,4.6244727916484,0,6.06636706846161,6.19684357161308,27.7498979125445,51.9720276936424,21.4632570240994,0,9.55107816873856,0,24.5398003339798,33.4835653897067,22.74749122235,0,0,16.3168224781181,5.81786277783503,0,15.6453942462643,75.3656804887713,27.3258108466465,0,6.22790117073487,17.0577478241465,0,0,0,215.72,57.12815879477,33.9245117491208,0,5.81786277783503,0,4.56709964779135,33.4062265881063,0,0,18.442829843931,10.4705304309622,0,0,0,0,0,0,0,0,36.8619071811093,55.4158705966685,0.666666666666667,29,5,15,0,1,1,0,1,1,13,4,17,8,0,1,1,2,-2.3155,92.4192,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"16","N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O","LEVWYRKDKASIDU-IMJSIDKUSA-N","RB",1,10.2691764823213,-1.06885828714202,10.2691764823213,0.228510959939531,0.336024763208894,240.306,228.21,240.023848864,82,0,0.320864942021866,-0.480063385448711,0.480063385448711,0.320864942021866,1,1.28571428571429,1.5,3.46817939585112,192.008185124521,11.1378282015047,7.25103499198697,8.88402815384242,6.44726486273215,3.65999233860413,6.14802621031672,2.45849707429481,5.0107818241256,1.21292766770749,3.68648995507088,0.385410827734724,2.61323556364869,-0.44,819.113996663535,13.56,6.93244004467324,6.08083081753411,88.8014368353977,21.6803897440058,12.0836816582959,0,0,0,11.9386105759037,9.58907436814364,0,0,0,21.5877959527734,0,11.5057072134936,0,19.8021291578251,33.5264065286771,0,0,11.4673349543244,12.0836816582959,11.5057072134936,0,0,0,11.4673349543244,0,0,21.5877959527734,45.7410542373746,9.58907436814364,0,0,0,0,0,0,126.64,24.0222922341996,9.58907436814364,0,11.5057072134936,0,0,21.5877959527734,0,0,0,21.6803897440058,0,2.40583333333333,0,0,0,0,0,0,0,44.2608333333333,0.666666666666667,14,6,6,0,0,0,0,0,0,6,4,8,7,0,0,0,0,-0.808399999999999,56.1384,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17","CCCCC\C=C/C/C=C\CCCCCCCC(O)=O","OYHQOLUKZRVURQ-HZJYTTRNSA-N","RB",1,10.31856541272,-0.670664658018173,10.31856541272,0.32390232528264,0.318261613476095,280.452,248.196,280.240230264,116,0,0.302839556532195,-0.481230389785217,0.481230389785217,0.302839556532195,0.8,1.35,1.95,3.17376588289765,266.591787507011,14.8910587681744,13.1501443369609,13.1501443369609,9.77005561002966,8.28805094328385,8.28805094328385,5.37447384854347,5.37447384854347,3.3412760414873,3.3412760414873,2.08765297629038,2.08765297629038,-1.05,22676.4637521603,18.95,16.0057103064067,16.95,124.519816760443,5.10652739484071,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,63.3319257416562,38.5249297375561,6.42082162292601,0,9.90106457891253,5.96930528795185,0,0,0,83.9735966748028,0,24.3040804273355,0,0,0,0,0,0,11.0758326827926,4.79453718407182,0,83.9735966748028,24.3040804273355,0,0,0,37.3,5.96930528795185,4.79453718407182,0,0,6.42082162292601,25.683286491704,44.9457513604821,0,0,31.2278176270261,5.10652739484071,0,0,0,0,0,0,0,0,0,42.6666666666667,0.722222222222222,20,1,2,0,0,0,0,0,0,1,1,2,14,0,0,0,0,5.88450000000001,86.9938000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"18","CCCCCCCC\C=C/CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC\C=C/CCCCCCCC","QZULIRBSQUIUTA-CLFAGFIQSA-N","RB",1,11.9458665142372,-0.133979401424613,11.9458665142372,0.133979401424612,0.0382709400836627,647.082,568.458,646.590010976,270,0,0.305277746982328,-0.465675003356368,0.465675003356368,0.305277746982328,0.347826086956522,0.608695652173913,0.91304347826087,3.31568972741761,625.132313656713,33.4389717858411,30.9840247989566,30.9840247989566,22.7019072626078,20.3148270221991,20.3148270221991,13.5237313151148,13.5237313151148,8.85017959842784,8.85017959842784,5.7541783599769,5.7541783599769,-1.58,7269454937.21747,44.42,39.5980718251409,38.6021252085349,286.872806312823,9.4737259076001,0,0,0,0,11.9386105759037,9.58907436814364,0,0,0,153.726344039385,77.0498594751121,12.841643245852,13.2137639290258,19.0628002757437,11.9386105759037,0,0,0,219.313766333014,13.2137639290258,24.3040804273355,0,0,0,0,0,0,25.1523745049295,19.0628002757437,0,219.313766333014,24.3040804273355,0,0,0,52.6,0,9.58907436814364,0,11.9386105759037,38.8970504207299,25.683286491704,154.099718950224,0,0,38.1515548267168,9.4737259076001,0,0,0,0,0,0,0,0,0,87.3333333333333,0.857142857142857,46,0,4,0,0,0,0,0,0,4,0,4,37,0,0,0,0,13.7082,199.289999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
"19","CCCCC(CC)COC(=O)C(C)=C","WDQMWEYDKDCEHT-UHFFFAOYSA-N","RB",1,11.1152386463845,-0.263936602418745,11.1152386463845,0.263936602418745,0.463104393442338,198.306,176.13,198.161979944,82,0,0.332612975562432,-0.462059072068903,0.462059072068903,0.332612975562432,1.42857142857143,2.07142857142857,2.5,3.71465884158871,184.760750656861,10.9746914946882,9.63648753723664,9.63648753723664,6.61259086513076,5.43943524941663,5.43943524941663,3.79529401785564,3.79529401785564,2.34186775048446,2.34186775048446,1.21484619628287,1.21484619628287,-0.79,992.879487036673,13.21,7.59869010682727,5.78720598977537,87.3390785835586,4.73686295380005,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,39.6888749517578,19.262464868778,5.57310453006927,6.60688196451292,9.53140013787187,5.96930528795185,0,0,5.91790604616139,46.4544980907759,6.60688196451292,12.1520402136678,0,0,0,0,0,0,12.5761872524648,9.53140013787187,5.91790604616139,46.4544980907759,12.1520402136678,0,0,0,26.3,0,4.79453718407182,0,5.96930528795185,18.0978925407436,12.841643245852,12.841643245852,6.92373719969062,0,20.4264100829797,4.73686295380005,0,0,0,0,0,0,0,0,0,31.6666666666667,0.75,14,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,3.3221,59.079,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","CCCCOC(=O)C(C)=C","SOGAXMICEFXMKE-UHFFFAOYSA-N","RB",1,10.6958834089191,-0.283842592592592,10.6958834089191,0.283842592592592,0.340246131675079,142.198,128.086,142.099379688,58,0,0.332602810841809,-0.462354561912593,0.462354561912593,0.332602810841809,1.6,2.2,2.6,3.31246947760075,127.219280948874,7.98312766312544,6.64492370567392,6.64492370567392,4.68073921255262,3.5075835968385,3.5075835968385,2.26980266757779,2.26980266757779,1.07950909178357,1.07950909178357,0.432403873877445,0.432403873877445,-0.79,133.50932524177,9.21,5.03146465450267,4.12507786618322,61.8793101259722,4.73686295380005,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,19.9234945062151,13.3445588226166,5.57310453006927,6.60688196451292,9.53140013787187,5.96930528795185,0,0,0,26.6891176452333,6.60688196451292,12.1520402136678,0,0,0,0,0,0,12.5761872524648,9.53140013787187,0,26.6891176452333,12.1520402136678,0,0,0,26.3,0,4.79453718407182,0,5.96930528795185,12.1799864945822,12.841643245852,0,6.92373719969062,0,13.5026728832891,4.73686295380005,0,0,0,0,0,0,0,0,0,25.3333333333333,0.625,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.9058,40.681,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21","CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C","HMZGPNHSPWNGEP-UHFFFAOYSA-N","RB",1,11.1814394137061,-0.253741311199681,11.1814394137061,0.253741311199681,0.148078478007129,338.576,296.24,338.318480584,142,0,0.332602812192849,-0.462354374653058,0.462354374653058,0.332602812192849,0.666666666666667,1,1.33333333333333,3.05057723793772,296.345040143798,17.8826225997371,16.5444186422856,16.5444186422856,11.6807392125526,10.5075835968385,10.5075835968385,7.21955013588362,7.21955013588362,4.57950909178356,4.57950909178356,2.93822541805228,2.93822541805228,-0.79,153878.094061552,23.21,18.5472537910887,17.5620891916038,150.988499727525,4.73686295380005,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,109.814997227179,13.3445588226166,5.57310453006927,6.60688196451292,9.53140013787187,5.96930528795185,0,0,0,116.580620366197,6.60688196451292,12.1520402136678,0,0,0,0,0,0,12.5761872524648,9.53140013787187,0,116.580620366197,12.1520402136678,0,0,0,26.3,0,4.79453718407182,0,5.96930528795185,12.1799864945822,6.42082162292601,96.3123243438902,6.92373719969062,0,13.5026728832891,4.73686295380005,0,0,0,0,0,0,0,0,0,46.3333333333333,0.863636363636364,24,0,2,0,0,0,0,0,0,2,0,2,18,0,0,0,0,7.36720000000001,105.319,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"22","OC(=O)\C=C/C(O)=O","VZCYOOQTPOCHFL-UPHRSURJSA-N","RB",1,9.55361111111111,-1.25703703703704,9.55361111111111,0.55787037037037,0.485983910085122,116.072,112.04,116.010958608,44,0,0.328065863759142,-0.47807075016058,0.47807075016058,0.328065863759142,1,1.25,1.375,3.6686264619338,118.973736602512,6.56891410075235,3.86562431030689,3.86562431030689,3.62589765768623,1.76614548848678,1.76614548848678,1.00980866931107,1.00980866931107,0.368487295321274,0.368487295321274,0.14257698099397,0.14257698099397,-1.32,40.3392039541307,6.68,2.78796371329198,4.68,45.0559860433147,10.2130547896814,0,0,0,0,11.9386105759037,0,9.58907436814364,0,0,0,0,12.1520402136678,0,19.8021291578251,11.9386105759037,0,0,0,0,0,12.1520402136678,0,0,0,0,0,0,22.1516653655851,9.58907436814364,0,0,12.1520402136678,0,0,0,74.6,11.9386105759037,9.58907436814364,0,0,12.1520402136678,0,0,0,0,0,10.2130547896814,0,0,0,0,0,0,0,0,0,33.3333333333333,0,8,2,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,-0.2882,24.4116,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","CCC(C)OC(=O)CC(C)=O","QSTNBMLCULGCQE-UHFFFAOYSA-N","RB",1,10.7797222222222,-0.424212962962963,10.7797222222222,0.0816203703703708,0.457317564951101,158.197,144.085,158.094294308,64,0,0.313059698369147,-0.462347508064946,0.462347508064946,0.313059698369147,1.45454545454545,2,2.36363636363636,3.60387852911471,151.41616035477,8.85337115112852,7.21630870295431,7.21630870295431,5.05774931026437,3.74788681811789,3.74788681811789,2.58751690453506,2.58751690453506,1.30082832267017,1.30082832267017,0.552655244132955,0.552655244132955,-0.86,179.52441867312,10.14,4.88005395666062,5.57763676148797,66.7304352582002,4.73686295380005,12.2040665692909,0,0,0,5.96930528795185,9.58907436814364,0,0,0,6.92373719969062,20.2682960223073,0,6.1039663877483,14.3259373219437,11.7525502343168,0,0,0,39.7168212326722,0,0,0,0,0,0,0,0,17.8565166220651,14.3259373219437,0,33.6128548449239,0,0,0,0,43.37,5.96930528795185,9.58907436814364,0,18.3080329570393,0,6.42082162292601,6.92373719969062,6.92373719969062,6.92373719969062,0,4.73686295380005,0,0,0,0,0,0,0,0,0,31.1666666666667,0.75,11,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,1.3072,41.143,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","CNCC[S](O)(=O)=O","SUZRRICLUFMAQD-UHFFFAOYSA-N","RB",1,9.90569444444444,-3.74877314814815,9.90569444444444,0.21875,0.496860589522984,139.176,130.104,139.030314148,50,0,0.265610263204657,-0.318649144454575,0.318649144454575,0.265610263204657,1.625,2.125,2.25,3.42092932877978,138.607525047596,6.62132034355964,4.58617202926464,5.40266861019237,3.56066017177982,2.15813604435648,3.76730135188288,1.38959182133826,2.96166868282825,0.61001583220016,1.33004749660048,0.231038952408063,0.693116857224189,-0.13,36.6160030240907,7.87,3.00874720534236,5.87,48.6476334502714,5.31678860400633,0,0,0,10.1181268590336,0,4.55274987369036,0,8.41779698432894,0,0,7.04767198267719,6.54475640591258,5.75285360674679,12.9705468580193,10.1181268590336,0,5.31678860400633,0,0,19.3452819953366,0,0,0,5.31678860400633,0,0,0,32.3158288533559,10.1181268590336,0,0,0,0,0,0,66.4,10.1181268590336,8.41779698432894,0,5.75285360674679,6.54475640591258,0,0,7.04767198267719,0,5.31678860400633,4.55274987369036,0,-3.74877314814815,0,0,0,0,0,0,27.8923611111111,4.2730787037037,1,8,2,4,0,0,0,0,0,0,3,2,5,3,0,0,0,0,-0.9064,30.3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","CCOC(Cl)=O","RIFGWPKJUGCATF-UHFFFAOYSA-N","RB",1,9.58695987654321,-0.738425925925926,9.58695987654321,0.349537037037037,0.474631897459229,108.524,103.484,107.99780708,36,0,0.403247386893025,-0.453983950079526,0.453983950079526,0.403247386893025,2,2.5,2.5,2.83125710993136,52.7548875021635,4.99156383156272,3.4015678351235,4.15749678114196,2.77005561002966,1.59301244274984,1.97097691575906,0.670649385187645,0.979256085111829,0.257817604955283,0.36692655007328,0.113480037657877,0.222588982775873,-0.24,14.8344668561366,5.76,2.97008403361345,3.76,41.0474688130551,4.73686295380005,0,0,0,0,5.42848710999618,0,4.79453718407182,0,0,0,6.92373719969062,11.6009398902325,6.60688196451292,9.53140013787187,17.0294270002287,0,0,0,6.92373719969062,6.60688196451292,0,0,0,0,4.79453718407182,0,11.6009398902325,12.0353690745091,4.73686295380005,0,6.92373719969062,0,0,0,0,26.3,5.42848710999618,4.79453718407182,0,0,6.60688196451292,0,0,6.92373719969062,0,4.73686295380005,11.6009398902325,0,4.71677469135802,0,0,0,0,0,0,0,15.0610030864198,0.666666666666667,6,0,2,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1.3817,22.875,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
