,SMILES,InChI,EndPt,ReadyBiodeg,dist
590,CCCCOCC(C)O,RWNUSVWFHDHRCJ-UHFFFAOYSA-N,RB,1,2.0574214974025673
591,CC(=C)CCl,OHXAOPZTJOUYKM-UHFFFAOYSA-N,RB,1,1.865847887049453
592,CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,ROPXFXOUUANXRR-BUHFOSPRSA-N,RB,1,3.030550095143836
593,BrCCCCBr,ULTHEAFYOOPTTB-UHFFFAOYSA-N,NRB,0,1.970573576396916
594,CC(C)(C)c1cccc(O)c1,CYEKUDPFXBLGHH-UHFFFAOYSA-N,NRB,0,1.5051343994899693
595,Cc1cccc[n]1,BSKHPKMHTQYZBB-UHFFFAOYSA-N,RB,1,1.9530328982239809
596,CCCCCCCCCCCCCCCCCC(=O)N(CCO)CCO,XGZOMURMPLSSKQ-UHFFFAOYSA-N,RB,1,2.480953439074493
597,Cc1ccc(c(O)c1)N(=O)=O,NQXUSSVLFOBRSE-UHFFFAOYSA-N,NRB,0,2.965103743023656
598,Nc1c[n]c(N)cc1,MIROPXUFDXCYLG-UHFFFAOYSA-N,RB,1,3.1471659855610796
599,CNCC[S](O)(=O)=O,SUZRRICLUFMAQD-UHFFFAOYSA-N,RB,1,4.1684159304771455
600,COc1cc(OC)c(cc1NC(=O)c1cc2ccccc2cc1O)Cl,XDWATWCCUTYUDE-UHFFFAOYSA-N,NRB,0,6.733612792094142
601,CC(O)c1ccccc1,WAPNOHKVXSQRPX-UHFFFAOYSA-N,RB,1,1.6464795790209237
602,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,YRIZYWQGELRKNT-UHFFFAOYSA-N,NRB,0,7.426058261085493
603,CCC(=O)CC,FDPIMTJIUBPUKL-UHFFFAOYSA-N,RB,1,1.8868363139405817
604,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,RZRNAYUHWVFMIP-UHFFFAOYSA-N,RB,1,3.0553835262403966
605,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,LWZFANDGMFTDAV-UHFFFAOYSA-N,RB,1,1.4867813585645344
606,CC(C)COC(=O)C,GJRQTCIYDGXPES-UHFFFAOYSA-N,RB,1,1.7392144315523392
607,S=C(SSSSC(=S)N1CCCCC1)N2CCCCC2,VNDRMZTXEFFQDR-UHFFFAOYSA-N,NRB,0,24.954585715011945
608,CC(=O)C=Cc1ccccc1,BWHOZHOGCMHOBV-UHFFFAOYSA-N,NRB,0,2.587478513543195
609,N#CC(=Cc1cc2C(C)CC(N(c2cc1C)CCC(=O)Nc1ccccc1)(C)C)C#N,XVNWAOFEDOSRQS-UHFFFAOYSA-N,NRB,0,6.849831478632879
610,Cc1ccc(C)c(Cc2ccccc2)c1,LJBGURBFHJJQQU-UHFFFAOYSA-N,NRB,0,2.328412745506166
611,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,GWVDBZWVFGFBCN-UHFFFAOYSA-N,RB,1,0.860348881392627
612,Nc1nc(N)nc(n1)c2ccccc2,GZVHEAJQGPRDLQ-UHFFFAOYSA-N,NRB,0,7.315747310343826
613,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,PHYFQTYBJUILEZ-UHFFFAOYSA-N,RB,1,10.207900031592294
614,CC(=C)C(=O)OCC1CO1,VOZRXNHHFUQHIL-UHFFFAOYSA-N,RB,1,3.943177010846972
615,COC(=O)c1ccc(cc1)C(=O)OC,WOZVHXUHUFLZGK-UHFFFAOYSA-N,RB,1,2.581577564054177
616,CCCCOCCOCCO,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,RB,1,2.923935382078773
617,CC(=C)C(=O)OCc1ccccc1,AOJOEFVRHOZDFN-UHFFFAOYSA-N,RB,1,2.5411385318367654
618,Cc1cc(O)c(C)c(C)c1O,AUFZRCJENRSRLY-UHFFFAOYSA-N,NRB,0,3.3366119971131583
619,Oc1cc2ccc(cc2cc1S(=O)(=O)O)S(=O)(=O)O,USWINTIHFQKJTR-UHFFFAOYSA-N,NRB,0,4.518390585837741
620,Cc1[nH]ccn1,LXBGSDVWAMZHDD-UHFFFAOYSA-N,NRB,0,6.5836319020718035
621,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,LDVVMCZRFWMZSG-UHFFFAOYSA-N,NRB,0,6.510517417344704
622,CCCCOCCOCCOC(=O)C,VXQBJTKSVGFQOL-UHFFFAOYSA-N,RB,1,3.030010367322993
623,CC(=C)C(=O)OC1CCCCC1,OIWOHHBRDFKZNC-UHFFFAOYSA-N,RB,1,3.609110856637003
624,CCCCCC[Si](Cl)(CCCCCC)CCCCCC,WZQSBCHNVPAYOC-UHFFFAOYSA-N,NRB,0,4.498604450596448
625,Cc1cc(Cl)c(c2c1S/C(=C\1/Sc3c(C1=O)c(C)c(cc3C)Cl)/C2=O)C,WNQYKPVIXDBBAO-FMQUCBEESA-N,NRB,0,9.755100701678716
626,Brc1ccc(cc1)NC(=O)c1cc(Br)cc(c1O)Br,KVSKGMLNBAPGKH-UHFFFAOYSA-N,NRB,0,4.781323828985669
627,CCOCCCCCCCCC(C(C(C)C)C)C(CCN)C,AVQWVSTUIHMNCG-UHFFFAOYSA-N,NRB,0,5.637582763094649
628,Cc1ccc2Nc3cc4C(=O)c5cc(C)ccc5Nc4cc3C(=O)c2c1,TXWSZJSDZKWQAU-UHFFFAOYSA-N,NRB,0,13.210168102626254
629,[nH]1c2ccccc2c3ccccc13,UJOBWOGCFQCDNV-UHFFFAOYSA-N,NRB,0,5.715681340011455
630,N#CCCN(c1ccc(c(c1)C)/N=N/c1ccc(cc1Cl)[N+](=O)[O-])CCOC(=O)C,WZEDCVQFYOBERE-WCWDXBQESA-N,NRB,0,3.816184159329118
631,N#Cc1ccc(cc1)C#N,BHXFKXOIODIUJO-UHFFFAOYSA-N,NRB,0,2.6663467476375655
632,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,RB,1,1.0807651605228823
633,CCc1cccc(c1)c2cc(CC)cc(CC)c2,PHPSAITUXPLRQW-UHFFFAOYSA-N,NRB,0,3.4456760730335865
634,N#Cc1cccc(c1)C#N,LAQPNDIUHRHNCV-UHFFFAOYSA-N,NRB,0,2.610435992253129
635,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,MORHMXPGPOPWQT-UHFFFAOYSA-N,NRB,0,3.5009802518483935
636,CC(C)C1CCc2ccccc2C1,ZEHICBNVEHBNRK-UHFFFAOYSA-N,NRB,0,3.1645395432656476
637,CCC(=O)OC(=O)CC,WYVAMUWZEOHJOQ-UHFFFAOYSA-N,RB,1,2.9055550062721713
638,Cl[Si](c1ccccc1)(c2ccccc2)c3ccccc3,MNKYQPOFRKPUAE-UHFFFAOYSA-N,NRB,0,5.565388892046342
639,OC(=O)c1ccccc1[N+]([O-])=O,SLAMLWHELXOEJZ-UHFFFAOYSA-N,RB,1,4.4702990260286946
640,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N,RB,1,4.862903538600732
641,CN(C)C(=N)NC(N)=N,XZWYZXLIPXDOLR-UHFFFAOYSA-N,NRB,0,13.149639626526673
642,CCCCC(CC)CO[P](O)(=O)CC(CC)CCCC,ZDFBXXSHBTVQMB-UHFFFAOYSA-N,NRB,0,4.494245699497393
643,CCCCCCCCCCCCCCCCC=CC1CC(=O)OC1=O,KAYAKFYASWYOEB-UHFFFAOYSA-N,NRB,0,4.212609358571573
644,CCNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,WMOMXEHEPXLIAV-UHFFFAOYSA-N,NRB,0,4.167854949246352
645,O=C1c2c3Nc4ccc5c(c4Nc3ccc2C(=O)c2ccccc12)C(=O)c1ccccc1C5=O,UHOKSCJSTAHBSO-UHFFFAOYSA-N,NRB,0,14.368970362277684
646,Sc1ccccc1,RMVRSNDYEFQCLF-UHFFFAOYSA-N,NRB,0,4.504659655370358
647,Cc1ccc2nc3SC(=O)Sc3nc2c1,FBQQHUGEACOBDN-UHFFFAOYSA-N,NRB,0,7.6604835105770475
648,COc1ccc(c(O)c1)C(=O)c2ccccc2,DXGLGDHPHMLXJC-UHFFFAOYSA-N,NRB,0,4.333131148428425
649,OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,DJKGDNKYTKCJKD-UHFFFAOYSA-N,NRB,0,7.053154602899574
650,CC(C)C1CCCc2ccccc12,LRCMZPVVFRECQR-UHFFFAOYSA-N,NRB,0,2.696368749138228
651,Cc1cc(O)c(cc1C1(OS(=O)(=O)c2c1cccc2)c1cc(C)c(cc1C)O)C,MGUKYHHAGPFJMC-UHFFFAOYSA-N,NRB,0,7.7762134104732645
652,Nc1cc(cc2cc(cc(O)c12)S(=O)(=O)O)S(=O)(=O)O,APRRQJCCBSJQOQ-UHFFFAOYSA-N,NRB,0,4.215343609057267
653,COP(=O)(OC=C(Cl)Cl)OC,OEBRKCOSUFCWJD-UHFFFAOYSA-N,RB,1,4.152003287249469
654,CCC(=NO)C,WHIVNJATOVLWBW-UHFFFAOYSA-N,NRB,0,8.70587457667146
655,COC(=O)c1ccccc1C(=O)OC,NIQCNGHVCWTJSM-UHFFFAOYSA-N,RB,1,2.4600508302885924
656,[O-][N+](=O)c1ccc(Cl)cc1Cl,QUIMTLZDMCNYGY-UHFFFAOYSA-N,NRB,0,1.9275917778490665
657,CCC(C)(C)c1ccc(O)c(c1)C(C)(C)CC,WMVJWKURWRGJCI-UHFFFAOYSA-N,NRB,0,1.7786851725995223
658,N#CSCSc1sc2ccccc2n1,TUBQDCKAWGHZPF-UHFFFAOYSA-N,NRB,0,17.290413265834854
659,NC(=O)c1ccc(cc1Cl)[N+]([O-])=O,GFGSZUNNBQXGMK-UHFFFAOYSA-N,RB,1,6.120157501598172
660,Cc1ccnc(C)c1,JYYNAJVZFGKDEQ-UHFFFAOYSA-N,RB,1,3.235848190344663
661,CC(C)CCO,PHTQWCKDNZKARW-UHFFFAOYSA-N,RB,1,1.2954070092804175
662,OCCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC,HUFHNYZNTFSKCT-UHFFFAOYSA-N,NRB,0,3.0364585569393263
663,ClCC(Cl)C=C,XVEASTGLHPVZNA-UHFFFAOYSA-N,NRB,0,2.4243056374591414
664,FC(F)(Cl)Cl,PXBRQCKWGAHEHS-UHFFFAOYSA-N,NRB,0,3.1643181453804985
665,CCCCCCCCCCCCCCCCCC(=O)OCC1OCC(O)C(O)C1O,XDQBUHWHISLPHP-UHFFFAOYSA-N,RB,1,1.0627379282127325
666,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CXGONMQFMIYUJR-UHFFFAOYSA-N,NRB,0,7.094028319429751
667,OCCN1c2cc(C)c(cc2C(CC1(C)C)C)/N=N/c1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-],NPSSNNKRWJZRQW-WCWDXBQESA-N,NRB,0,11.25703887516776
668,NCCCCCCN,NAQMVNRVTILPCV-UHFFFAOYSA-N,RB,1,2.92937075962462
669,CCCCCCCCCCCCCCCCCCCCCCCCC,YKNWIILGEFFOPE-UHFFFAOYSA-N,RB,1,1.375197972962414
670,C1C\C=C\CCC=CCC\C=C\1,ZOLLIQAKMYWTBR-MBKAWSJDSA-N,NRB,0,2.0607650511973876
671,OCc1occc1,XPFVYQJUAUNWIW-UHFFFAOYSA-N,RB,1,10.789236826113092
672,O=S(=O)(c1cc(Cl)c(Cl)cc1Cl)c1ccc(Cl)cc1,MLGCXEBRWGEOQX-UHFFFAOYSA-N,NRB,0,8.062683591797539
673,CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c2,GJVFPXBDZTWODC-UHFFFAOYSA-N,NRB,0,11.130642930096196
674,COc1ccccc1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,RB,1,3.8779829756992528
675,CNCCCN,QHJABUZHRJTCAR-UHFFFAOYSA-N,RB,1,3.1604971438832714
676,CC1CC(=O)CC(C)(C)C1,POSWICCRDBKBMH-UHFFFAOYSA-N,NRB,0,3.656038789712696
677,CNC(=O)CS[P](=S)(OC)OC,MCWXGJITAZMZEV-UHFFFAOYSA-N,NRB,0,4.749737437914784
678,ClCCOCCCl,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,NRB,0,2.871667165992259
679,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,NRB,0,5.789840465218571
680,CCCCCCCCCCCC(=O)N(CCO)CCO,AOMUHOFOVNGZAN-UHFFFAOYSA-N,RB,1,1.9017427763311279
681,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,PXEZIKSRSYGOED-UHFFFAOYSA-N,RB,1,0.8588689319526338
682,OC(=O)[C@H]1[C@@H](C(=O)O)[C@]2(Cl)C(=C(Cl)[C@@]1(Cl)C2(Cl)Cl)Cl,DJKGDNKYTKCJKD-MVWZDZTGSA-N,NRB,0,7.053154602899574
683,COc1ccc(O)c(c1)C(C)(C)C,MRBKEAMVRSLQPH-UHFFFAOYSA-N,NRB,0,2.881918314464885
684,CC(O)C(C)O,OWBTYPJTUOEWEK-UHFFFAOYSA-N,RB,1,2.1029370286178586
685,CN(Cc2cnc1nc(N)nc(N)c1n2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,FBOZXECLQNJBKD-UHFFFAOYSA-N,NRB,0,13.377761704530093
686,FC(F)(F)c1cccc(c1)C(F)(F)F,SJBBXFLOLUTGCW-UHFFFAOYSA-N,NRB,0,4.373474050091495
687,CCOC(=O)\C=C\C(=O)OCC,IEPRKVQEAMIZSS-AATRIKPKSA-N,RB,1,2.527286124293599
688,ClCCOCCOCCCl,AGYUOJIYYGGHKV-UHFFFAOYSA-N,NRB,0,4.146921597900118
689,CC(=O)Nc1ccc(cc1)NC(=O)c1cc2ccccc2c(c1O)N=Nc1cc(ccc1Cl)C(=O)N,UHZVOVCIPHZPEI-UHFFFAOYSA-N,NRB,0,11.077605916324236
690,CCCCCC=CCC=CCCCCCCCC(O)=O,OYHQOLUKZRVURQ-UHFFFAOYSA-N,RB,1,3.352636508134397
691,Cc1cscc1,QENGPZGAWFQWCZ-UHFFFAOYSA-N,NRB,0,13.695585430755171
692,CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,RB,1,1.5209706653087656
693,Oc1ccc(Cl)cc1Cl,HFZWRUODUSTPEG-UHFFFAOYSA-N,NRB,0,1.01718425931211
694,CCCCCCCC\C=C/CCCCCCCC(=O)OC,QYDYPVFESGNLHU-KHPPLWFESA-N,RB,1,2.2902557176045923
695,CCCCC1CCC(CC1)C(=O)OC1CCC(CCCC)CC1,RZPUZPYRNRRZSC-UHFFFAOYSA-N,RB,1,5.533572846609445
696,CCCCOCCN1C(=N)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,UECNRPKDQBDEFZ-UHFFFAOYSA-N,NRB,0,11.402484178726302
697,FC(F)(F)C(Cl)Cl,OHMHBGPWCHTMQE-UHFFFAOYSA-N,NRB,0,3.2233912092998875
698,COc2cnc(NS(=O)(=O)c1ccc(N)cc1)nc2,GPTONYMQFTZPKC-UHFFFAOYSA-N,NRB,0,6.3802720055004825
699,Oc1ccc(Cc2ccccc2)cc1,HJSPWKGEPDZNLK-UHFFFAOYSA-N,NRB,0,2.0676307907573808
700,Clc1ccc(Cl)c(Cl)c1Cl,GBDZXPJXOMHESU-UHFFFAOYSA-N,NRB,0,1.9304230914753313
701,CCCCCC(=O)OC=C,LZWYWAIOTBEZFN-UHFFFAOYSA-N,RB,1,1.7572412117873923
702,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,NRB,0,9.515510243781451
703,C=CCCCCO,UIZVMOZAXAMASY-UHFFFAOYSA-N,RB,1,1.7460804160559187
704,Nc2ccn(C1OC(CO)C(O)C1(F)F)c(=O)n2,SDUQYLNIPVEERB-UHFFFAOYSA-N,NRB,0,7.321579189244595
705,CCCCCCCCCCCCCCCCCCN(C)C,NAPSCFZYZVSQHF-UHFFFAOYSA-N,NRB,0,2.7299322727414324
706,OC(=O)CCCCCCCCCCCCCCC(=O)O,QQHJDPROMQRDLA-UHFFFAOYSA-N,RB,1,3.1892280356712384
707,Oc1ccc(c2ccccc12)S(=O)(=O)O,HGWQOFDAUWCQDA-UHFFFAOYSA-N,NRB,0,4.0140351531915615
708,COc1cccc(N)c1,NCBZRJODKRCREW-UHFFFAOYSA-N,NRB,0,2.9035587697465193
709,O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,OUPZKGBUJRBPGC-UHFFFAOYSA-N,NRB,0,12.507094811059893
710,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,SAOKZLXYCUGLFA-UHFFFAOYSA-N,RB,1,3.5547860350590716
711,COc1ccc(cc1)C(c1ccc(cc1)OC)(c1ccccc1)OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(nc1=O)NC(=O)c1ccccc1,MYSNCIZBPUPZMQ-VOTWKOMSSA-N,NRB,0,11.572880032793657
712,FC(F)(Br)C(F)(F)Br,KVBKAPANDHPRDG-UHFFFAOYSA-N,NRB,0,4.097683096605933
713,OC(=O)c1cccc(Cl)n1,ZLKMOIHCHCMSFW-UHFFFAOYSA-N,NRB,0,4.421174400949741
714,CC(C)c1ccccc1C(C)C,OKIRBHVFJGXOIS-UHFFFAOYSA-N,NRB,0,1.3915317995753425
715,Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(CC2CC(C(O)C(C2)C(C)(C)C)C(C)(C)C)c(C)c1Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,QWQAQEIHNCSRBL-UHFFFAOYSA-N,NRB,0,11.119438951790974
716,CC(C)C(NC(=O)N)NC(=O)N,QFHMNFAUXJAINK-UHFFFAOYSA-N,RB,1,11.639796604023138
717,CC(=O)OCCN(c1ccc(cc1)N=Nc1c(Br)cc(cc1Br)[N+](=O)[O-])CCOC(=O)C,AKGBLCAZNYPAGT-UHFFFAOYSA-N,NRB,0,5.296785214711359
718,CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,RB,1,3.801016168110341
719,NC(=O)N=NC(=O)N,XOZUGNYVDXMRKW-UHFFFAOYSA-N,NRB,0,11.504713686714915
720,CCCCCCCCCCCCOS(=O)(=O)O,MOTZDAYCYVMXPC-UHFFFAOYSA-N,RB,1,3.3772346462302956
721,CC(c1ccccc1)c2cc(C)ccc2C,FRAOOIFTSMORED-UHFFFAOYSA-N,NRB,0,2.3374117796659672
722,CCCCCCCCCCCCCCCCCCCN,INAMEDPXUAWNKL-UHFFFAOYSA-N,RB,1,3.179490031688696
723,OCC(O)CCl,SSZWWUDQMAHNAQ-UHFFFAOYSA-N,RB,1,2.323300889458041
724,CC(C)C1CCC(C)CC1O,NOOLISFMXDJSKH-UHFFFAOYSA-N,NRB,0,3.801710079808643
725,CCCCOC(=O)c1ccccc1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N,RB,1,3.1713234512771415
726,Cc1cc(ccc1Cl)C(=O)C(F)(F)F,ZJBYBUSSCVQOMY-UHFFFAOYSA-N,NRB,0,5.24570488561866
727,Cc1cc(cc(C)c1OCC2CO2)c3cc(C)c(OCC4CO4)c(C)c3,HRSLYNJTMYIRHM-UHFFFAOYSA-N,NRB,0,10.756095871702435
728,C=O,WSFSSNUMVMOOMR-UHFFFAOYSA-N,RB,1,3.765774736625611
729,CC1(C)C2CCC(C)(OO)C1C2,QMQTYHMGPDPPPW-UHFFFAOYSA-N,NRB,0,5.202804146160605
730,Sc1ccc2ccccc2c1,RFCQDOVPMUSZMN-UHFFFAOYSA-N,NRB,0,5.158015831791234
731,CN(C)CCO,UEEJHVSXFDXPFK-UHFFFAOYSA-N,RB,1,3.3540644487435904
732,CCCCN(CC)C(=O)SCCC,SGEJQUSYQTVSIU-UHFFFAOYSA-N,RB,1,5.678129460229525
733,Cc1ccc(cc1)C(=O)O,LPNBBFKOUUSUDB-UHFFFAOYSA-N,RB,1,1.5702999302531928
734,CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,XMNIXWIUMCBBBL-UHFFFAOYSA-N,NRB,0,4.377739153247101
735,Cc1c(O)cccc1O,ZTMADXFOCUXMJE-UHFFFAOYSA-N,NRB,0,2.632047057388227
736,CC(C)(C)c1ccccc1,YTZKOQUCBOVLHL-UHFFFAOYSA-N,RB,1,1.465726716050338
737,Nc1ccc(S(=O)(=O)NC2=NOC(C)=C2)cc1,JLKIGFTWXXRPMT-UHFFFAOYSA-N,NRB,0,5.8300348942401605
738,OC(=O)CCSCCC(=O)O,ODJQKYXPKWQWNK-UHFFFAOYSA-N,RB,1,5.3161733613679845
739,OC(CC(O)=O)C(O)=O,BJEPYKJPYRNKOW-UHFFFAOYSA-N,RB,1,3.1347327556338094
740,CO[P](=O)(OC)OC,WVLBCYQITXONBZ-UHFFFAOYSA-N,NRB,0,4.211837847224861
741,Cc1ccc(C)c(N)c1,VOWZNBNDMFLQGM-UHFFFAOYSA-N,NRB,0,1.3982403804768826
742,CCCCCCC(C)c1cc(cc(c1OC(=O)C=CC)[N+](=O)[O-])[N+](=O)[O-],NIOPZPCMRQGZCE-UHFFFAOYSA-N,NRB,0,5.8918899210295335
743,CC(C)(C)c1ccccc1O,WJQOZHYUIDYNHM-UHFFFAOYSA-N,NRB,0,2.0342821132628406
744,CCN(c1ccc(c(c1)C)C=C(C#N)C#N)CCOc1ccccc1C1CCCCC1,FGBPLWBOJNYWTG-UHFFFAOYSA-N,NRB,0,7.4037295637556
745,CCCCCCCCCCCCCCCc1cccc(O)c1,PTFIPECGHSYQNR-UHFFFAOYSA-N,RB,1,2.604995746372935
746,N#CCCN(c1ccc(cc1)/N=N/c1sc2c(n1)cc(c(c2)Cl)Cl)CCOC(=O)C,QRXUCDVMWAKUQV-OCEACIFDSA-N,NRB,0,4.672502322884179
747,N[S](=O)(=O)c1ccccc1,KHBQMWCZKVMBLN-UHFFFAOYSA-N,NRB,0,4.713274482534428
748,NCCCO,WUGQZFFCHPXWKQ-UHFFFAOYSA-N,NRB,0,2.0621842898244704
749,C=CCOP(=O)(OCC=C)OCC=C,XHGIFBQQEGRTPB-UHFFFAOYSA-N,NRB,0,4.572337143915026
750,Oc1ccc2c(c1/N=N/c1ccc(cc1)/N=N\c1ccccc1)cccc2,FHNINJWBTRXEBC-HXEHWPEMSA-N,NRB,0,4.719786925872671
751,Cc1ccc(O)c(c1)n2n3n2c4ccccc34,YXJVVCASIQTSCQ-UHFFFAOYSA-N,NRB,0,6.307505010157745
752,CC(=O)CO,XLSMFKSTNGKWQX-UHFFFAOYSA-N,RB,1,2.455025027506212
753,CNC(=O)Oc1ccc(N(C)C)c(C)c1,IMIDOCRTMDIQIJ-UHFFFAOYSA-N,RB,1,3.8870316545582124
754,O=Nc1ccc(Nc2ccccc2)cc1,OIJHFHYPXWSVPF-UHFFFAOYSA-N,NRB,0,7.222575204012107
755,[O-][N+](=O)c1cccc2c1cccc2[N+]([O-])=O,ZUTCJXFCHHDFJS-UHFFFAOYSA-N,NRB,0,4.424840644654253
756,C1CCNCC1,NQRYJNQNLNOLGT-UHFFFAOYSA-N,RB,1,6.0673464719731856
757,Clc1ccccc1C=O,FPYUJUBAXZAQNL-UHFFFAOYSA-N,NRB,0,3.242222319061159
758,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,RB,1,2.9255843031001256
759,O=C1NC(=O)C2CC=CCC12,CIFFBTOJCKSRJY-UHFFFAOYSA-N,NRB,0,7.129979792273861
760,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,GTVWRXDRKAHEAD-UHFFFAOYSA-N,NRB,0,5.254497897353278
761,CCCC(CCC)C(O)=O,NIJJYAXOARWZEE-UHFFFAOYSA-N,RB,1,2.0075961628042385
762,N#Cc1cc(cc(c1/N=N/c1ccc(cc1NC(=O)C)N(CC)CC)Br)[N+](=O)[O-],KTXMBTRTVMMWQS-WCWDXBQESA-N,NRB,0,3.4773620802552223
763,CNC(C)C(O)c1ccccc1,KWGRBVOPPLSCSI-UHFFFAOYSA-N,NRB,0,4.612708075444095
764,CC(Br)(CBr)COc1c(Br)cc(Br)cc1Br,WNMLTOIDDCEBNY-UHFFFAOYSA-N,NRB,0,4.241035596417571
765,CCCCCCN,BMVXCPBXGZKUPN-UHFFFAOYSA-N,RB,1,1.537428746967693
766,CCO[P](=S)(Oc1ccc(Cl)cc1Cl)c2ccccc2,PNAAEIYEUKNTMO-UHFFFAOYSA-N,NRB,0,5.137060872561205
767,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,NTBYINQTYWZXLH-UHFFFAOYSA-N,NRB,0,2.6285482250846015
768,CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,PFEFOYRSMXVNEL-UHFFFAOYSA-N,NRB,0,1.9820141330706598
769,CCCCCCCCCCCCCCCCCCCC,CBFCDTFDPHXCNY-UHFFFAOYSA-N,RB,1,0.8868884896308841
770,OC(=O)CNC(=O)c1ccccc1,QIAFMBKCNZACKA-UHFFFAOYSA-N,RB,1,4.675895416308694
771,Brc1cc(Cl)c2c(c1)C(=O)/C(=C\1/Nc3c(C1=O)cc(cc3Br)Br)/N2,UOWUGDPSFZLTMZ-YPKPFQOOSA-N,NRB,0,9.596108369717076
772,ClC(=O)c1ccc(Cl)cc1,RKIDDEGICSMIJA-UHFFFAOYSA-N,NRB,0,3.531755438944612
773,CCC(CCC(C(CC(C(C(CCl)Cl)Cl)Cl)Cl)Cl)Cl,HPSUPGAVFFFPMQ-UHFFFAOYSA-N,NRB,0,5.827668786520422
774,CC(c1ccccc1)c2ccc(O)cc2,XHASMJXNUHCHBL-UHFFFAOYSA-N,NRB,0,1.9754606323205894
775,Oc1ccccc1[N](=O)=O,IQUPABOKLQSFBK-UHFFFAOYSA-N,NRB,0,4.251691917669788
776,CCCCOC(=O)CCCCC(=O)OCCCC,XTJFFFGAUHQWII-UHFFFAOYSA-N,RB,1,3.8325601604362998
777,C[N+](C)(C)O[P]([O-])(=O)O[P](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=CC(=NC2=O)N,OPDHNBAEGPICKZ-QCNRFFRDSA-N,RB,1,16.540304581236295
778,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,NRB,0,4.9236317011006365
779,CCCCCCCCC(=O)C,ZAJNGDIORYACQU-UHFFFAOYSA-N,RB,1,2.082891075712583
780,CCCCCCCCc1ccc(O)cc1,NTDQQZYCCIDJRK-UHFFFAOYSA-N,NRB,0,1.8584779812721441
781,CC(=O)Oc1ccc[n]c1,QZDWODWEESGPLC-UHFFFAOYSA-N,RB,1,4.370267488475279
782,COc1ccccc1N,VMPITZXILSNTON-UHFFFAOYSA-N,RB,1,4.186695486998406
783,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,NRB,0,1.8312324777785671
